,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,score,VideoAmt,PhotoAmt,AdoptionSpeed,No_name,Pure_breed,desc_length,desc_words,averate_word_length,magnitude
11523,1,120,179,0,2,5,0,0,1,3,1,1,2,1,1,180,41326,001e42763024f9d4abe31e79472b1827,0,0,3.0,2,0,1,88,16,5.5,0
11524,1,1,218,307,2,2,5,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,2.0,2,0,0,270,45,6.0,0
11525,2,1,266,265,2,1,2,7,1,1,2,2,2,1,4,0,41401,e62478a13ba1e6547e5e50c8892f50ee,0,0,2.0,4,0,0,546,106,5.150943396226415,0
11526,1,4,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,a6f0215f9b4f1002051450d9f52ae212,0,0,3.0,4,0,1,1013,194,5.221649484536083,0
11527,1,1,307,307,3,1,2,6,2,1,2,2,2,1,3,0,41326,25d364ddacb543bb7a291911958af392,0,0,7.0,2,0,0,281,57,4.9298245614035086,0
11528,1,2,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41326,fc7d315a17b33e3b54d09a1afd742ced,0,1,1.0,1,0,1,368,70,5.257142857142857,0
11529,2,6,266,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,0cd04d1c3c6a521db1517475575b0535,0,0,4.0,1,0,1,583,120,4.858333333333333,0
11530,2,6,266,0,2,2,4,7,2,1,1,1,1,1,1,0,41326,a7dae152fa36d4dd1503c7001f6ceca1,0,0,5.0,2,0,1,280,52,5.384615384615385,0
11531,1,4,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41336,5575ea9051f4a92e7e23bd20e9d4b731,0,0,2.0,4,0,1,88,15,5.866666666666666,0
11532,1,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,07b9dd0583c955659f8ccdeaa2a6428b,0,0,2.0,2,0,1,507,93,5.451612903225806,0
11533,2,2,292,266,3,3,5,6,1,1,1,1,2,1,3,0,41401,500c48db7b281eabec3c293160f4a71c,0,0,14.0,3,1,0,156,31,5.032258064516129,0
11534,1,2,20,307,2,2,7,0,2,1,2,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,0,7.0,2,0,0,194,35,5.542857142857143,0
11535,1,2,307,0,2,2,5,7,2,2,1,1,2,1,1,100,41326,a23a047157d709e38cf801a723a246ba,0,0,2.0,2,0,1,40,6,6.666666666666667,0
11536,1,60,307,0,2,2,0,0,2,1,1,1,1,2,1,0,41326,275db2fab8dea7988d62be024d73dbad,0,0,3.0,4,0,1,905,167,5.419161676646707,0
11537,2,3,266,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,8285065f6e8fb35cff30dd148a8d7598,0,0,3.0,4,0,1,246,46,5.3478260869565215,0
11538,2,4,266,0,3,1,2,7,2,2,2,2,2,1,2,0,41326,a7e570631765b10256733500a9c3683f,0,0,1.0,3,0,1,250,48,5.208333333333333,0
11539,1,2,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,0,1.0,1,0,1,268,52,5.153846153846154,0
11540,1,2,307,0,2,2,0,0,1,2,3,3,3,1,3,0,41336,fa065db7df8cea1cc26b6d7e84276729,0,0,5.0,2,0,1,65,10,6.5,0
11541,2,2,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,dd7e4618761fb9c590572a6a95cf8df8,0,0,7.0,2,0,1,532,99,5.373737373737374,0
11542,1,3,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,0,1.0,4,0,1,71,14,5.071428571428571,0
11543,1,2,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,e03a1162538a0414d6c79823ad6c2744,0,0,5.0,4,0,1,672,126,5.333333333333333,0
11544,1,4,128,307,2,2,7,0,1,1,1,1,2,1,1,300,41326,f1f4c6478d2fb6437e7692592f56ebfa,0,0,5.0,1,0,0,357,60,5.95,0
11545,1,24,307,0,2,1,2,7,2,2,1,1,1,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,0,3.0,3,0,1,426,58,7.344827586206897,0
11546,1,6,307,128,2,1,7,0,2,1,2,2,2,1,1,0,41326,8948c5ebdf71832f8ee4472e33ca2ceb,0,0,1.0,2,0,0,460,88,5.2272727272727275,0
11547,1,1,307,0,2,1,0,0,2,1,1,1,2,1,1,1,41326,795825f1e73fb5d706fa125d6d94d260,0,0,4.0,2,0,1,330,69,4.782608695652174,0
11548,2,14,264,0,2,1,3,7,2,3,3,1,2,1,1,100,41326,e04c7198e1e7cae89db01f8f31fda85b,0,0,4.0,2,0,1,686,107,6.411214953271028,0
11549,2,7,266,0,1,5,7,0,2,1,3,3,2,1,1,0,41336,e18f4372f7423270f1a65276d4c2d240,0,0,4.0,1,0,1,16,3,5.333333333333333,0
11550,1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41326,001e42763024f9d4abe31e79472b1827,0,0,1.0,3,0,1,122,20,6.1,0
11551,1,2,307,0,2,1,2,7,2,1,2,2,2,1,4,0,41326,8bad181c46914727f1136de30b6d63a1,0,0,4.0,2,1,1,177,32,5.53125,0
11552,1,4,195,179,2,7,0,0,1,1,1,1,2,1,1,400,41326,80ca526fbefbe54b612cb7d560e66b93,0,0,5.0,0,0,0,164,31,5.290322580645161,0
11553,1,1,307,218,2,1,2,7,2,1,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,3.0,2,0,0,279,51,5.470588235294118,0
11554,1,2,307,307,3,1,2,7,2,2,3,3,3,1,5,0,41326,d354f29091eed622077faaa0915b1c41,0,0,18.0,2,0,0,184,35,5.257142857142857,0
11555,1,1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41327,61b07b54adb97d4b5f3c2dec06a9943b,0,0,3.0,2,0,0,114,21,5.428571428571429,0
11556,1,41,205,0,1,3,7,0,1,1,1,1,1,1,1,350,41326,0d936a049c8c9d7348f79c6be4ec27b4,0,0,3.0,2,0,1,1130,212,5.330188679245283,0
11557,2,3,292,266,1,5,7,0,1,1,1,1,2,1,1,0,41326,a70b02201c3b688f664fec4507aabe8c,0,0,1.0,4,0,0,67,11,6.090909090909091,0
11558,1,29,179,0,1,2,5,0,1,1,1,1,1,1,1,150,41327,9480def4f8e7bd4fbe8aa4de9a6d8ea4,0,0,1.0,4,0,1,341,62,5.5,0
11559,2,1,299,266,2,1,2,6,2,2,2,2,2,1,1,0,41326,9e5b5dca43fbd39af3d5b885a8a1050c,0,0,2.0,1,0,0,1058,206,5.135922330097087,0
11560,2,5,266,0,2,1,5,7,2,1,2,2,1,1,2,0,41326,59f490da520517b06790f5f29f8870a5,0,0,5.0,2,0,1,364,66,5.515151515151516,0
11561,1,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,0,1.0,3,0,1,144,21,6.857142857142857,0
11562,2,2,265,0,2,1,4,5,2,2,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,0,3.0,1,0,1,421,69,6.101449275362318,0
11563,1,1,307,307,2,1,2,7,2,1,2,1,2,1,3,0,41326,a042471e0f43f2cf707104a1a138a7df,0,0,4.0,2,0,0,234,45,5.2,0
11564,1,2,307,0,1,1,2,0,1,2,2,2,2,1,2,0,41326,c556296168080b6e576647e820903b9d,0,0,2.0,0,0,1,308,54,5.703703703703703,0
11565,1,18,152,307,2,1,2,0,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,11.0,4,0,0,317,59,5.372881355932203,0
11566,1,12,307,307,2,1,2,7,2,1,1,1,1,1,1,100,41332,f8ac73e4e6354fca89ef2574d0bc50f5,0,0,2.0,2,0,0,254,46,5.521739130434782,0
11567,1,1,307,0,1,1,2,5,2,1,1,1,1,1,4,0,41326,6442af3808c74f34c49b6c30ef415498,0,0,5.0,1,0,1,126,21,6.0,0
11568,1,1,307,0,3,1,2,7,2,1,2,1,2,1,17,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,0,14.0,3,0,1,281,46,6.108695652173913,0
11569,2,2,266,0,2,6,0,0,2,1,1,1,2,1,1,200,41326,5af37bd78f1fca745ec8710baa3bd35b,0,0,3.0,2,1,1,581,111,5.2342342342342345,0
11570,2,12,266,0,2,4,0,0,2,1,1,1,1,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,0,1.0,0,0,1,267,44,6.068181818181818,0
11571,1,2,307,0,1,1,2,0,3,1,2,2,2,1,1,0,41326,96b04a4acec4ff6b9f8d4af5c8b95e30,0,0,6.0,3,0,1,801,143,5.601398601398602,0
11572,1,2,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,884cbfe043053750af3812cc87237472,0,0,9.0,3,0,1,16,3,5.333333333333333,0
11573,1,4,307,0,2,1,0,0,2,1,3,3,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,1.0,2,0,1,127,24,5.291666666666667,0
11574,1,1,307,307,2,1,2,0,2,1,2,1,2,1,2,0,41401,78ec79634d350f6850fdd4a335cab431,0,0,26.0,3,0,0,543,99,5.484848484848484,0
11575,1,2,307,0,1,1,0,0,1,1,1,1,3,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,0,2.0,2,0,1,42,9,4.666666666666667,0
11576,1,60,195,0,2,1,0,0,1,1,3,3,3,1,1,25,41326,f5f33d85f197abef42fb37d93a1e307c,0,0,2.0,0,0,1,520,99,5.252525252525253,0
11577,2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0a78415d8e73d890e00929bc72bf4511,0,0,1.0,2,0,1,241,45,5.355555555555555,0
11578,2,3,265,0,3,5,6,7,2,2,2,1,2,1,3,0,41326,97af414830bf7bfdd804f382c407a77b,0,0,2.0,2,0,1,244,42,5.809523809523809,0
11579,1,2,147,0,1,7,0,0,1,3,1,1,2,1,1,200,41326,881437284a131a4d83d44f6ac42b4f54,0,0,0.0,3,0,1,230,41,5.609756097560975,0
11580,2,2,265,0,1,1,7,0,2,2,1,1,2,1,1,0,41326,2ebac67d1aac94488703313d85406c7f,0,0,8.0,2,0,1,310,61,5.081967213114754,0
11581,1,18,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,0,3.0,4,0,1,756,134,5.641791044776119,0
11582,2,12,266,0,3,1,4,7,2,1,2,2,2,1,10,0,41401,234c30d32cb5e7568c66824ca6e5d20b,0,0,4.0,4,0,1,129,23,5.608695652173913,0
11583,2,2,247,242,2,1,2,6,2,2,3,3,3,1,1,20,41326,8f5fb37f32a030ce8d4ed627356afdd3,0,0,3.0,1,0,0,211,38,5.552631578947368,0
11584,1,6,218,307,2,7,0,0,2,3,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,0,1.0,4,0,0,173,32,5.40625,0
11585,2,5,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,247b8308a5b8a2818d7fb8b4601e09eb,0,0,0.0,4,0,1,112,21,5.333333333333333,0
11586,2,48,276,0,2,1,2,7,3,3,1,1,1,1,1,0,41326,001e42763024f9d4abe31e79472b1827,0,0,4.0,3,0,1,475,93,5.10752688172043,0
11587,1,0,50,307,1,1,0,0,2,1,2,2,2,1,1,0,41401,f371c0fe28b2db6a53f7a1f51edeb699,0,0,6.0,2,0,0,327,67,4.880597014925373,0
11588,1,3,307,0,1,2,7,0,2,2,1,1,2,2,1,350,41336,8f955b588a9e571d8e267cd73cdd8a45,0,0,4.0,3,0,1,1204,201,5.990049751243781,0
11589,1,1,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41401,5e21416ee557e7470d1113dd98a7e3ae,0,0,5.0,2,0,1,383,66,5.803030303030303,0
11590,2,4,266,0,2,1,6,7,1,2,1,1,2,1,1,0,41326,909ab3e60bdc432c020991c9432898b6,0,0,6.0,1,0,1,1060,208,5.096153846153846,0
11591,1,1,307,307,3,2,0,0,3,1,2,2,2,1,3,0,41326,29b3983f78791986378ebba50111aaf6,0,0,5.0,3,0,0,20,3,6.666666666666667,0
11592,2,1,265,0,1,1,6,0,2,2,2,2,2,1,1,0,41401,22d9e67d412f25866e09f2c098a6ebef,0,0,4.0,3,1,1,181,34,5.323529411764706,0
11593,2,12,266,0,2,2,7,0,2,2,2,2,3,1,1,0,41326,953771e4e029ad5481b8ae8d108e1cdf,0,0,5.0,4,0,1,34,3,11.333333333333334,0
11594,2,2,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41401,58480ae51a11f93b653012776b4b8a3c,0,0,1.0,2,0,1,142,22,6.454545454545454,0
11595,1,24,109,0,3,3,0,0,3,2,1,1,2,1,2,0,41326,39e0becfe7fe8d4089b585a05148dfa7,0,0,5.0,2,0,1,275,52,5.288461538461538,0
11596,2,2,266,0,2,1,0,0,1,2,2,1,2,1,1,0,41326,c640809401c2b34cc322396083cb41df,0,0,3.0,4,0,1,216,44,4.909090909090909,0
11597,2,2,285,264,3,1,4,7,1,3,2,2,2,1,4,300,41326,1c770c836b40ded8613729f89e253712,0,0,5.0,4,0,0,118,21,5.619047619047619,0
11598,1,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41401,5c709790ff6d05a308e4bef998124a23,0,0,3.0,2,0,1,314,60,5.233333333333333,0
11599,1,4,152,213,2,5,0,0,1,2,1,1,1,1,1,200,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,7.0,2,0,0,135,23,5.869565217391305,0
11600,1,1,307,307,2,1,4,7,1,2,2,2,2,1,1,0,41335,849d5c53eea804440adc2eebc4eecf4a,0,0,6.0,1,0,0,642,127,5.05511811023622,0
11601,1,1,307,307,1,2,7,0,2,1,3,3,2,1,5,0,41401,551189812d0601489da06269b8061c8e,0,0,2.0,4,1,0,42,9,4.666666666666667,0
11602,1,8,307,0,2,2,7,0,2,1,1,1,1,1,1,150,41326,3b5b749450f1a7735d7cc04c825371ff,0,0,3.0,4,1,1,168,28,6.0,0
11603,1,1,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,eba983b85e34963999d476ccada91619,0,0,3.0,1,0,0,12,2,6.0,0
11604,2,1,265,0,3,1,7,0,2,2,2,2,2,1,2,0,41326,39955197d741e5e535672dd0bc254e17,0,0,1.0,4,1,1,133,26,5.115384615384615,0
11605,1,120,307,0,2,3,5,0,2,1,1,1,1,1,1,0,41327,4e342a956a49588ab8d68c7d737053f4,0,0,3.0,3,0,1,288,49,5.877551020408164,0
11606,1,8,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41326,9e10d6abd367e7ebc351f6ce15a15896,0,2,8.0,1,0,1,2498,482,5.182572614107884,0
11607,1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,50,41326,55bc38b122aea92ac3cd50b51eb2e1d6,0,0,3.0,3,0,1,58,12,4.833333333333333,0
11608,2,3,266,285,1,1,2,7,1,2,2,2,2,1,3,0,41330,68610f668ae5881bf4c0fbd509ffe876,0,0,6.0,4,0,0,73,15,4.866666666666666,0
11609,2,8,266,247,2,2,0,0,2,1,1,1,2,1,5,100,41326,3cec8841a01e63d736a43a623756451a,0,0,1.0,4,0,0,19,3,6.333333333333333,0
11610,2,2,266,0,1,1,2,7,1,1,3,1,3,1,7,0,41326,eb18f4599bd79a7c9ee4cec4156e1888,0,2,14.0,3,1,1,297,62,4.790322580645161,0
11611,1,2,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,0,5.0,1,0,1,140,25,5.6,0
11612,1,1,224,307,1,7,0,0,2,1,2,2,2,1,1,0,41401,88da1210e021a5cf43480b074778f3bc,0,0,3.0,2,0,0,68,15,4.533333333333333,0
11613,1,24,307,0,2,1,0,0,2,1,2,2,1,1,1,0,41326,b7bd5e2babf94a1f1e156b6e1e9f7e15,0,0,1.0,4,0,1,301,61,4.934426229508197,0
11614,2,3,266,285,1,1,0,0,3,1,2,1,2,1,1,0,41326,cf34fae29d2d20e305012fb8a08c7806,0,0,1.0,1,0,0,293,49,5.979591836734694,0
11615,1,1,307,0,2,2,7,0,2,1,2,2,2,1,1,50,41326,55bc38b122aea92ac3cd50b51eb2e1d6,0,0,1.0,3,0,1,59,11,5.363636363636363,0
11616,2,5,285,264,3,1,2,6,2,3,2,2,2,1,2,100,41401,bc1f3c7db564d97f6c8822f24e97c435,0,0,3.0,2,0,0,405,81,5.0,0
11617,2,2,266,299,1,1,6,7,2,2,1,1,1,1,1,0,41326,79441a84d26c0a8c51bc5ddabea53ad3,0,0,1.0,4,0,0,617,129,4.782945736434108,0
11618,1,36,307,0,1,2,3,0,2,1,2,2,3,1,1,0,41326,78814c96505e374a1cd7d1936ef1219d,0,0,0.0,4,0,1,179,37,4.837837837837838,0
11619,2,2,266,0,3,1,4,7,2,1,2,2,2,1,4,0,41326,095888be8f51edab9d9dc14361f14d15,0,0,4.0,3,0,1,918,185,4.962162162162162,0
11620,1,2,307,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,2.0,3,0,1,89,16,5.5625,0
11621,2,1,265,266,2,2,7,0,2,2,2,2,2,1,3,0,41326,d27ee13b4bffce7b46b02d36de2d42f9,0,0,4.0,0,0,0,349,64,5.453125,0
11622,1,6,307,0,2,1,0,0,2,1,3,3,3,2,1,0,41401,e00d32a853987f94c94b4f54cdd54bf1,0,0,5.0,4,0,1,320,59,5.423728813559322,0
11623,2,7,266,0,2,2,3,7,2,1,2,1,1,1,1,0,41326,108bccaf38d1e1712c2a217bec3357dd,0,0,3.0,2,0,1,154,35,4.4,0
11624,1,1,307,307,1,1,7,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,0,11.0,1,0,0,135,29,4.655172413793103,0
11625,1,4,307,0,2,1,2,0,2,2,1,1,1,1,3,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,0,2.0,4,0,1,769,152,5.059210526315789,0
11626,1,1,307,0,1,1,2,7,2,1,2,2,2,1,3,0,41330,60689896aa0edff3a4f05b890bdafd26,0,0,3.0,2,0,1,383,71,5.394366197183099,0
11627,2,1,285,264,1,3,5,0,2,3,2,1,2,1,1,100,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,0,4.0,2,0,0,1068,191,5.591623036649215,0
11628,1,1,307,0,1,2,7,0,1,2,2,2,2,2,1,0,41326,72a156c33de789ae4b0655bea3935b3a,0,0,2.0,2,0,1,138,25,5.52,0
11629,2,1,266,0,1,1,3,0,1,1,2,2,2,1,3,0,41401,39e8e4774d63dca86f37ddd77e06634e,0,0,3.0,3,0,1,535,102,5.245098039215686,0
11630,2,1,299,0,3,5,6,0,1,1,2,1,2,1,3,0,41401,829ed8f2f262064eb9b74c39ec5bf0f3,0,0,0.0,4,1,1,146,28,5.214285714285714,0
11631,1,4,307,307,2,2,0,0,1,1,2,2,2,1,1,0,41326,e43e496206948ac83dbec5387d9274b9,0,0,2.0,3,0,0,139,25,5.56,0
11632,1,7,128,307,1,7,0,0,2,2,3,3,3,1,1,0,41401,2fba2fa2dfbf2eaa4efb74d476f83710,0,0,3.0,2,0,0,269,49,5.489795918367347,0
11633,2,8,276,288,2,1,2,6,2,3,2,2,2,1,1,100,41326,b38ce54f3d399da1c4f71c3817b14731,0,0,4.0,1,0,0,204,41,4.975609756097561,0
11634,2,12,292,266,2,2,7,0,2,1,1,1,1,1,1,0,41326,0a922c2769353cb16a55f255d0379eb7,0,0,1.0,2,0,0,537,94,5.712765957446808,0
11635,1,2,307,0,3,1,2,7,2,1,2,2,2,1,5,30,41401,1ca9904e81b48b4f1cee5fccffa8368c,0,0,5.0,4,0,1,393,76,5.171052631578948,0
11636,2,4,266,0,2,1,0,0,2,1,2,1,1,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,0,2.0,1,0,1,55,5,11.0,0
11637,1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,0,2.0,2,0,1,91,19,4.7894736842105265,0
11638,1,2,205,0,2,5,7,0,1,3,1,1,1,1,1,0,41326,f419e95fc2aebcb4513430e3f1560d00,0,0,7.0,1,0,1,385,71,5.422535211267606,0
11639,2,3,265,0,2,1,7,0,1,2,2,2,2,1,4,0,41326,98ae1bf86be3b48da742ac203a3a7f85,0,0,1.0,1,1,1,181,40,4.525,0
11640,1,120,205,0,1,2,7,0,2,1,1,1,3,2,1,0,41326,757b79b6b637c00c9c7591d25aaccec5,0,0,2.0,4,0,1,141,31,4.548387096774194,0
11641,1,2,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,da254828fea81df2ca2e807706e04b32,0,0,2.0,2,0,1,145,27,5.37037037037037,0
11642,1,4,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,0,3.0,3,0,1,174,28,6.214285714285714,0
11643,2,7,266,0,1,4,7,0,2,1,2,1,1,1,1,0,41326,09771cded8c18d94a16a6548377410a8,0,0,1.0,2,0,1,263,49,5.36734693877551,0
11644,2,6,265,0,2,3,0,0,2,2,1,1,2,1,1,0,41326,571d2c21cbb77ba7c5a426d88432c70f,0,0,1.0,4,0,1,281,48,5.854166666666667,0
11645,2,2,266,0,3,1,2,7,3,1,2,2,2,1,4,0,41401,ef0ce29468710ca605c3ca7bdc4f0b0f,0,0,3.0,4,0,1,197,38,5.184210526315789,0
11646,1,60,307,0,1,2,0,0,2,2,3,1,1,1,1,0,41401,5f1007198152e8503601259970974485,0,0,6.0,4,0,1,718,123,5.837398373983739,0
11647,1,2,307,0,1,2,0,0,2,2,3,3,3,1,1,1,41332,c992c6f97bb6cfb719fa9ccb3ef6e53b,0,0,4.0,4,0,1,115,19,6.052631578947368,0
11648,1,6,307,0,2,4,5,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,0,10.0,3,0,1,140,27,5.185185185185185,0
11649,1,2,307,0,2,7,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,0,1.0,3,0,1,117,20,5.85,0
11650,1,4,307,307,1,5,0,0,2,1,1,1,1,1,1,0,41326,d5e53e59305100917c65e7b8c17a192d,0,0,3.0,4,0,0,231,46,5.021739130434782,0
11651,1,48,109,0,1,3,0,0,3,2,1,1,1,1,1,200,41326,2864803699884df90ac135583b02ec70,0,0,3.0,2,0,1,360,52,6.923076923076923,0
11652,1,30,109,0,3,3,0,0,3,2,1,1,2,1,2,0,41326,c3f99029afa4dad94d4fd79500be21a8,0,1,3.0,0,0,1,377,75,5.026666666666666,0
11653,2,2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,f4db21f236bfc34c8b87179cc48b785a,0,0,1.0,3,0,1,161,27,5.962962962962963,0
11654,1,2,307,0,2,1,2,5,2,1,2,1,2,1,2,0,41401,9238e4f44c71a75282e62f7136c6b240,0,0,10.0,1,0,1,75,12,6.25,0
11655,1,24,307,0,1,1,7,0,2,1,1,1,1,1,1,120,41326,e2af7d5c733a20fd2b1a273283986974,0,0,1.0,4,0,1,499,95,5.252631578947368,0
11656,1,24,307,141,1,5,0,0,2,2,3,3,3,2,1,0,41326,9b406f88b40572f4d3d51304d13f5b47,0,0,2.0,3,0,0,147,28,5.25,0
11657,1,36,195,0,1,1,7,0,1,2,1,1,1,1,1,300,41326,5357704e30d75b011e4bae96be037722,0,0,1.0,1,0,1,223,43,5.186046511627907,0
11658,2,12,266,0,2,7,0,0,2,1,1,1,2,1,7,0,41326,eaad8f97dc1db8c0fb22110c79e3738a,0,0,2.0,2,0,1,227,40,5.675,0
11659,1,1,307,0,1,1,2,0,2,2,2,1,2,1,1,0,41401,9238e4f44c71a75282e62f7136c6b240,0,0,7.0,2,0,1,101,18,5.611111111111111,0
11660,1,3,307,307,2,1,2,3,1,1,3,3,3,1,1,0,41401,40e0625955f8f5c14488f0c114f8248f,0,0,1.0,4,0,0,50,10,5.0,0
11661,1,1,307,0,2,1,6,0,2,1,2,2,2,1,1,0,41401,d53eef65b597c43396de4e532e27a34b,0,0,1.0,3,0,1,200,38,5.2631578947368425,0
11662,2,15,283,0,2,4,7,0,2,2,2,1,1,1,1,0,41401,811140cd1152413ce66c5a24e3770092,0,0,3.0,4,0,1,56,9,6.222222222222222,0
11663,2,4,242,252,3,1,2,7,3,3,1,1,2,1,2,0,41326,ddc65e58981b44b4c75422e88eb6e342,0,0,5.0,4,0,0,520,100,5.2,0
11664,1,2,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,90191b06d602e8d45b4ce25dd22c6a3e,0,0,3.0,2,0,1,416,80,5.2,0
11665,1,0,307,0,3,2,4,7,2,1,2,2,2,1,3,0,41326,5d14892672d16f71338e83090e640987,0,0,6.0,2,0,1,121,24,5.041666666666667,0
11666,1,24,109,307,2,2,0,0,3,2,1,1,1,1,1,0,41326,0a6dda5fb471f2abece20db3351cc147,0,0,5.0,4,0,0,446,79,5.6455696202531644,0
11667,1,36,195,0,1,4,5,6,2,2,1,1,3,2,1,200,41326,1ffa50600212676eb1c55a5548c18363,0,0,1.0,1,0,1,128,23,5.565217391304348,0
11668,2,1,266,0,2,2,6,7,2,1,2,2,2,1,1,80,41401,5529f551d115e25357ef4dda671811b5,0,0,3.0,4,0,1,464,95,4.88421052631579,0
11669,1,2,307,0,2,6,0,0,2,2,1,1,2,1,1,0,41401,73ea15568287dd8e5fdb4af045802df9,0,0,4.0,4,0,1,143,27,5.296296296296297,0
11670,1,1,307,0,2,3,5,0,2,2,3,3,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,0,1.0,4,0,1,54,9,6.0,0
11671,1,2,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,e03a1162538a0414d6c79823ad6c2744,0,0,7.0,4,0,1,609,112,5.4375,0
11672,2,24,266,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,a26d63356df2a2e1866e528957edfbac,0,0,5.0,3,0,1,513,96,5.34375,0
11673,1,3,307,0,2,1,2,0,2,1,1,2,2,1,1,0,41327,939f456261125efb3e7b19130aef54ab,0,1,5.0,1,0,1,267,52,5.134615384615385,0
11674,1,60,39,16,2,1,7,0,2,2,1,1,1,1,1,0,41326,14849f88de57bb320c2ea27e8606c2ab,0,0,1.0,1,0,0,416,81,5.135802469135802,0
11675,1,12,20,0,1,1,2,7,2,1,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,0,3.0,2,0,1,28,6,4.666666666666667,0
11676,1,60,307,307,2,1,0,0,2,2,3,3,3,1,1,0,41326,09d910bdfed08109d6d3eb88d13ea6ce,0,0,3.0,4,0,0,69,12,5.75,0
11677,1,1,307,0,1,1,2,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,3.0,3,0,1,88,17,5.176470588235294,0
11678,2,6,264,254,2,1,2,7,2,3,2,2,2,1,1,0,41326,fd07c65df22c7d716c7a82f566fa76b3,0,0,5.0,2,0,0,981,183,5.360655737704918,0
11679,1,1,307,0,1,1,2,7,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,1.0,1,0,1,95,16,5.9375,0
11680,1,4,307,0,2,2,7,0,2,1,1,1,2,1,2,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,0,13.0,3,0,1,383,72,5.319444444444445,0
11681,2,3,266,0,1,4,0,0,1,1,2,1,2,1,1,0,41401,2ed5e6622e8d49859f21f05895acbb02,0,0,1.0,1,0,1,1317,260,5.065384615384615,0
